,name,username,license,tags,freesound_id,path
120,Cow Moo 2,invertedturtle,http://creativecommons.org/publicdomain/zero/1.0/,"['Cow', 'cattle', 'cow', 'cows', 'farm', 'herd', 'moo', 'mooing', 'pasture']",546479,data/collections/barnyard/sounds/546479_11588763-hq.ogg
121,moo.mp3,toddtruax,https://creativecommons.org/licenses/by/4.0/,"['Cows', 'Human', 'Moo', 'Mooing']",144820,data/collections/barnyard/sounds/144820_1830651-hq.ogg
122,cow moo,mokasza,https://creativecommons.org/licenses/by/4.0/,"['agriculture', 'animal', 'barn', 'bovine', 'calm', 'countryside', 'creature', 'domestic', 'environment', 'farm', 'feeding', 'field', 'grassland', 'herd', 'livestock', 'mammal', 'natural', 'nature', 'outdoor', 'pasture', 'realistic', 'rural', 'sound', 'vocalization', 'wildlife']",810758,data/collections/barnyard/sounds/810758_17437502-hq.ogg
123,Cow - Moo 6 - 96kHz.wav,JarredGibb,http://creativecommons.org/publicdomain/zero/1.0/,"['96kHz', 'animal', 'countryside', 'cow', 'cows', 'farm', 'field', 'gibb', 'jarred', 'moo', 'mooing', 'recording']",233133,data/collections/barnyard/sounds/233133_4056007-hq.ogg
124,Cow Moo,invertedturtle,http://creativecommons.org/publicdomain/zero/1.0/,"['Cow', 'cattle', 'cows', 'herd', 'moo']",546481,data/collections/barnyard/sounds/546481_11588763-hq.ogg
125,human cow.wav,soundguy528,http://creativecommons.org/publicdomain/zero/1.0/,"['Animal', 'Animal-impressions', 'Animal-noises', 'Cow', 'Human-animal', 'Moo']",272356,data/collections/barnyard/sounds/272356_5144779-hq.ogg
126,moo.wav,GoombaGuy,http://creativecommons.org/publicdomain/zero/1.0/,"['bull', 'cattle', 'cow', 'mooing']",243343,data/collections/barnyard/sounds/243343_2073169-hq.ogg
127,1 mugido.wav.wav,Julalvr,http://creativecommons.org/publicdomain/zero/1.0/,"['Moo', 'cow', 'little']",429878,data/collections/barnyard/sounds/429878_8351834-hq.ogg
128,3 muu alegre.wav.wav,Julalvr,http://creativecommons.org/publicdomain/zero/1.0/,"['cow', 'human', 'moo']",429945,data/collections/barnyard/sounds/429945_8351834-hq.ogg
129,20210624.moo.139.wav,dobroide,https://creativecommons.org/licenses/by/4.0/,"['barn', 'cattle', 'cow', 'farm', 'moo', 'mooing']",580461,data/collections/barnyard/sounds/580461_8043-hq.ogg
130,"Bovines - Cattle; Calf Bawling, Single",TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,"['barnyard', 'bawl', 'calf', 'cattle', 'cow', 'farm', 'livestock', 'moo']",860984,data/collections/barnyard/sounds/860984_15895934-hq.ogg
131,Rooster Crow 2,DrinkingWindGames,https://creativecommons.org/licenses/by/4.0/,"['chicken', 'cock-a-doodle-doo', 'crow', 'crowing', 'rooster']",677250,data/collections/barnyard/sounds/677250_7965922-hq.ogg
132,Morning rooster crow,JoMungus,http://creativecommons.org/publicdomain/zero/1.0/,"['chicken', 'cock', 'cock-a-doodle-doo', 'cockerel', 'crow', 'crowing', 'farm', 'indoor', 'morning', 'rooster', 'wake-up']",719773,data/collections/barnyard/sounds/719773_11865776-hq.ogg
133,13120 village rooster crowing,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,"['chicken', 'cock', 'cock-a-doodle-doo', 'crowing', 'rooster', 'village']",790825,data/collections/barnyard/sounds/790825_321967-hq.ogg
134,Rooster Crow 1,BenjaminNelan,http://creativecommons.org/publicdomain/zero/1.0/,"['animal', 'chicken', 'crowing', 'farm', 'rooster']",435508,data/collections/barnyard/sounds/435508_1196020-hq.ogg
135,rooster cock NL kukeleku 02.wav,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"['cock', 'cock-a-doodle-doo', 'cockerel', 'cocorico', 'cocoricosound', 'crow', 'crowing', 'rooster']",584960,data/collections/barnyard/sounds/584960_1648170-hq.ogg
136,Rooster crows in a farm,nomadas,http://creativecommons.org/publicdomain/zero/1.0/,"['cock', 'crow', 'crowing', 'crows', 'hen', 'hens', 'morning', 'rooster', 'sing', 'sings']",623796,data/collections/barnyard/sounds/623796_938246-hq.ogg
137,Rooster,Joozz,https://creativecommons.org/licenses/by/4.0/,"['animal', 'chicken', 'cock', 'cock-a-doodle-doo', 'crow', 'crowing', 'fx', 'gallo', 'rooster']",531742,data/collections/barnyard/sounds/531742_11351470-hq.ogg
138,Cock-a-doodle-doo,cocoricosound,http://creativecommons.org/publicdomain/zero/1.0/,"['Wales', 'arteaga', 'blume', 'chicken', 'cock', 'cock-a-doodle-doo', 'cocorico', 'cocoricosound', 'crow', 'crowing', 'english', 'felix', 'gustavo', 'project', 'rooster', 'scream', 'screaming', 'sound']",208021,data/collections/barnyard/sounds/208021_2930071-hq.ogg
139,"BIRDFowl_Rooster Crow, Boisterous Cock, Cocorico",harrisonlace,http://creativecommons.org/publicdomain/zero/1.0/,"['alarm', 'animal', 'barn', 'chicken', 'cock', 'cock-a-doodle-doo', 'cocorico', 'crowing', 'farm', 'morning', 'rooster']",842587,data/collections/barnyard/sounds/842587_9839964-hq.ogg
140,Rooster chicken calls_2.wav,AGFX,http://creativecommons.org/publicdomain/zero/1.0/,"['chicken', 'environmental-sounds-research', 'farm', 'hen', 'house', 'rooster']",43382,data/collections/barnyard/sounds/43382_50975-hq.ogg
141,"Rooster, Crowing, A.wav",InspectorJ,https://creativecommons.org/licenses/by/4.0/,"['Call', 'Calling', 'Cock', 'Cock-a-doodle-doo', 'Crow', 'Crowing', 'Rooster', 'Sound', 'call', 'calling', 'cock', 'cock-a-doodle-doo', 'cocorico', 'cocoricosound', 'crow', 'crowing', 'rooster', 'sound']",384188,data/collections/barnyard/sounds/384188_5121236-hq.ogg
142,Rooster Crowing,LoafDV,http://creativecommons.org/publicdomain/zero/1.0/,"['chicken', 'cock-a-doodle-doo', 'cocking', 'crow', 'crowing', 'rooster']",385820,data/collections/barnyard/sounds/385820_1554038-hq.ogg
143,Farm Rooster Crows once V1.wav,GameBoy,http://creativecommons.org/publicdomain/zero/1.0/,"['bell', 'bonus', 'bonus-alarm', 'chicken', 'chickens', 'cock', 'crowing-roosters', 'digital', 'electronic', 'everything', 'farm', 'machine', 'noise', 'pinball', 'rooster', 'sfx', 'soundeffect', 'strange', 'time-up', 'wake', 'wake-up']",648908,data/collections/barnyard/sounds/648908_6770584-hq.ogg
144,"Rooster Calling, Close, A.wav",InspectorJ,https://creativecommons.org/licenses/by/4.0/,"['Bird', 'Call', 'Calling', 'Cock', 'Cockerel', 'Crow', 'Crowing', 'Hen', 'Morning', 'Rooster', 'Screech', 'Wake', 'bird', 'call', 'calling', 'cock', 'cock-a-doodle-doo', 'cockerel', 'crow', 'crowing', 'hen', 'morning', 'rooster', 'screech', 'wake']",439472,data/collections/barnyard/sounds/439472_5121236-hq.ogg
145,Cock Rooster Cockerel Scream Sound.wav,featherstar,http://creativecommons.org/publicdomain/zero/1.0/,"['bird', 'chicken', 'cock', 'cock-a-doodle-doo', 'cockerel', 'crow', 'crowing', 'farm', 'hen', 'morning', 'rooster', 'scream', 'wake-up']",411424,data/collections/barnyard/sounds/411424_3842632-hq.ogg
146,Rooster Sining,leonardoluxx,http://creativecommons.org/publicdomain/zero/1.0/,"['animal', 'animals', 'pets']",844268,data/collections/barnyard/sounds/844268_18367040-hq.ogg
147,rooster2.wav,pionium,http://creativecommons.org/licenses/sampling+/1.0/,"['chicken', 'cock', 'cockerel', 'crowing', 'rooster']",40730,data/collections/barnyard/sounds/40730_419782-hq.ogg
148,"BIRDFowl-CU_Rooster, Single Morning Crow_Nicholas Judy_TDC",designerschoice,https://creativecommons.org/licenses/by/4.0/,"['Phone-recording', 'cock', 'cock-a-doodle-doo', 'cockerel', 'crow', 'dawn', 'morning', 'rooster', 'single', 'wake-up']",804832,data/collections/barnyard/sounds/804832_6951162-hq.ogg
149,_rooster crowing.mp3,deleted_user_3667256,http://creativecommons.org/publicdomain/zero/1.0/,"['chicken', 'chickens', 'farm', 'fowl', 'poult', 'rooster']",320323,data/collections/barnyard/sounds/320323_3667256-hq.ogg
150,Crowing Rooster,D4XX,http://creativecommons.org/publicdomain/zero/1.0/,"['cocoricosound', 'crowing', 'rooster']",607244,data/collections/barnyard/sounds/607244_887696-hq.ogg
151,Rooster - Crow 1 - 96kHz.wav,JarredGibb,http://creativecommons.org/publicdomain/zero/1.0/,"['96khz', 'co', 'cock', 'cock-a-doodle-doo', 'cocorico', 'cocoricosound', 'crow', 'crowing', 'field', 'gibb', 'jarred', 'recording', 'rooster']",233161,data/collections/barnyard/sounds/233161_4056007-hq.ogg
152,Fowl - Ceylon Junglefowl,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,"['Chicken', 'bird', 'ceylon', 'exotic', 'fowl', 'junglefowl', 'sri-lanka', 'srilanka']",850007,data/collections/barnyard/sounds/850007_15895934-hq.ogg
153,"TOONAnml-Blue Snowball Microphone, CU_Rooster, Crow_Nicholas Judy_TDC",designerschoice,https://creativecommons.org/licenses/by/4.0/,"['Blue-Snowball', 'Blue-brand', 'cartoon', 'cock', 'cock-a-doodle-doo', 'cockerel', 'crow', 'rooster']",849898,data/collections/barnyard/sounds/849898_6951162-hq.ogg
154,Goose And Duck.aiff,ChunaawChika09,http://creativecommons.org/publicdomain/zero/1.0/,"['Both', 'Duck', 'Funny', 'Goose', 'Honk', 'Quack', 'Sound']",581151,data/collections/barnyard/sounds/581151_13080218-hq.ogg
155,FEMALE DUCK - 1,SamuelGremaud,http://creativecommons.org/publicdomain/zero/1.0/,"['animal', 'animals', 'animaux', 'appeau', 'bird', 'bird-call', 'birds', 'call', 'calling', 'canard', 'cane', 'cri', 'decoy', 'duck', 'ducks', 'female-duck', 'nature', 'oiseau', 'quack']",517792,data/collections/barnyard/sounds/517792_8031303-hq.ogg
156,Rubber Duck,Slothfully_So,http://creativecommons.org/publicdomain/zero/1.0/,"['quack', 'squeaking', 'toy']",685067,data/collections/barnyard/sounds/685067_14917920-hq.ogg
157,TwoFranticQuacks.wav,tewell,http://creativecommons.org/licenses/by/3.0/,"['duck', 'fake', 'quack']",90028,data/collections/barnyard/sounds/90028_976195-hq.ogg
158,Ducks Quacking To Each Other,OwennewO,http://creativecommons.org/publicdomain/zero/1.0/,"['duck', 'ducks', 'female', 'male', 'quack', 'quacking']",719115,data/collections/barnyard/sounds/719115_11244040-hq.ogg
159,Duck Quack,qubodup,https://creativecommons.org/licenses/by/4.0/,"['call', 'duck', 'duck-call', 'quack', 'quacking']",442820,data/collections/barnyard/sounds/442820_71257-hq.ogg
160,Duck Toy Squeak Dog Toy Sound Effect .wav,yodaman170,http://creativecommons.org/publicdomain/zero/1.0/,"['duck', 'ducks', 'funny', 'quack', 'squeaking', 'toy']",620460,data/collections/barnyard/sounds/620460_13690738-hq.ogg
161,FEMALE DUCK - 3,SamuelGremaud,http://creativecommons.org/publicdomain/zero/1.0/,"['animal', 'animals', 'animaux', 'appeau', 'bird', 'bird-call', 'birds', 'call', 'calling', 'canard', 'cane', 'cri', 'decoy', 'duck', 'ducks', 'female-duck', 'nature', 'oiseau', 'quack']",517790,data/collections/barnyard/sounds/517790_8031303-hq.ogg
162,Ducks,D4XX,http://creativecommons.org/publicdomain/zero/1.0/,"['bird', 'birds', 'duck', 'ducks', 'quack']",607226,data/collections/barnyard/sounds/607226_887696-hq.ogg
163,Quacking Sound for Duck,Sess8it,http://creativecommons.org/publicdomain/zero/1.0/,"['Animal', 'Duck', 'Quacking']",532287,data/collections/barnyard/sounds/532287_6736069-hq.ogg
164,Duck quacking.mp3,DigPro120,http://creativecommons.org/publicdomain/zero/1.0/,"['duck', 'funny', 'quack']",558858,data/collections/barnyard/sounds/558858_7414526-hq.ogg
165,OneAscendingQuack.wav,tewell,http://creativecommons.org/licenses/by/3.0/,"['duck', 'fake', 'quack']",90030,data/collections/barnyard/sounds/90030_976195-hq.ogg
166,FourShortQuacks.wav,tewell,http://creativecommons.org/licenses/by/3.0/,"['duck', 'fake', 'quack']",90027,data/collections/barnyard/sounds/90027_976195-hq.ogg
167,Cartoon - Duck Quack,Breviceps,http://creativecommons.org/publicdomain/zero/1.0/,"['cartoon', 'duck', 'funny', 'quack']",445960,data/collections/barnyard/sounds/445960_9159316-hq.ogg
168,TwoShortOneHighQuacks.wav,tewell,http://creativecommons.org/licenses/by/3.0/,"['duck', 'fake', 'quack']",90029,data/collections/barnyard/sounds/90029_976195-hq.ogg
169,Duck Hen Soft Honk,DrinkingWindGames,https://creativecommons.org/licenses/by/4.0/,"['duck', 'hen', 'honk', 'quack']",650880,data/collections/barnyard/sounds/650880_7965922-hq.ogg
170,Duck_byMondfisch89.ogg,Yudena,https://creativecommons.org/licenses/by-nc/4.0/,"['Ente', 'duck', 'quack']",377563,data/collections/barnyard/sounds/377563_5828440-hq.ogg
171,quack,bjelicvuk,http://creativecommons.org/publicdomain/zero/1.0/,"['animal', 'cartoon', 'duck', 'funny', 'monster', 'mouth', 'quack', 'scary', 'soundesign', 'voice']",732999,data/collections/barnyard/sounds/732999_15919359-hq.ogg
172,Sonido 8.wav,DavidSantacruz,http://creativecommons.org/publicdomain/zero/1.0/,"['duck', 'fake', 'quack', 'shocked']",647091,data/collections/barnyard/sounds/647091_14192181-hq.ogg
173,shocked duck.wav,crazyduckman,http://creativecommons.org/licenses/by/3.0/,"['duck', 'quack', 'shocked']",185550,data/collections/barnyard/sounds/185550_3448233-hq.ogg
174,DuckSneeze_sqeeeek.wav,sqeeeek,http://creativecommons.org/publicdomain/zero/1.0/,"['animal', 'bird', 'cartoon', 'cartoony', 'cold', 'duck', 'flu', 'funny', 'goose', 'quack', 'sneeze']",380121,data/collections/barnyard/sounds/380121_4277312-hq.ogg
175,quack.wav,Reitanna,http://creativecommons.org/publicdomain/zero/1.0/,"['duck', 'english', 'female', 'quack', 'speak', 'talk', 'voice', 'woman']",242664,data/collections/barnyard/sounds/242664_950925-hq.ogg
176,Duck dies,vikuserro,https://creativecommons.org/licenses/by/4.0/,"['dies', 'duck', 'quack', 'sound']",341013,data/collections/barnyard/sounds/341013_2833408-hq.ogg
177,quack quack.SRBD.wav,martian,http://creativecommons.org/publicdomain/zero/1.0/,"['duck', 'grumpy', 'quack']",547601,data/collections/barnyard/sounds/547601_84709-hq.ogg
178,Pato.wav,rafaelpicoli,http://creativecommons.org/publicdomain/zero/1.0/,"['3naudio17', 'animals', 'duck', 'quack']",392033,data/collections/barnyard/sounds/392033_7383103-hq.ogg
179,duck_type_sound.wav,fstagi,http://creativecommons.org/licenses/by-nc/3.0/,"['cartoon', 'duck', 'funny', 'quack']",405382,data/collections/barnyard/sounds/405382_6590839-hq.ogg
180,toy duck.mp3,agaisgsbs,http://creativecommons.org/publicdomain/zero/1.0/,"['duck', 'quack', 'squeaking', 'toy']",656637,data/collections/barnyard/sounds/656637_14398363-hq.ogg
181,cuenCuen,prissguerrero,https://creativecommons.org/licenses/by/4.0/,"['Duck', 'goose', 'quack']",572650,data/collections/barnyard/sounds/572650_5904549-hq.ogg
182,"TOONAnml-Blue Snowball Microphone, CU_Duck Whistle, Single Quack 02_Nicholas Judy_TDC",designerschoice,https://creativecommons.org/licenses/by/4.0/,"['Blue-Snowball', 'Blue-brand', 'cartoon', 'duck', 'quack', 'single', 'whistle']",805039,data/collections/barnyard/sounds/805039_6951162-hq.ogg
183,duck quack,treefit.2025,https://creativecommons.org/licenses/by/4.0/,"['duck', 'quack', 'toy']",818396,data/collections/barnyard/sounds/818396_17708047-hq.ogg
184,Sheep baaing 5 - Norwegian sheep expressing itself concisely,michaelperfect,http://creativecommons.org/publicdomain/zero/1.0/,"['Sheep', 'baa', 'baaing', 'beh', 'ewe', 'meh', 'mouton']",710300,data/collections/barnyard/sounds/710300_201532-hq.ogg
185,bah bala oveja/baa bleat sheep.WAV,SergioJbs,http://creativecommons.org/publicdomain/zero/1.0/,"['ba', 'baa', 'bah', 'bala', 'bleat', 'bleating', 'cordero', 'goat', 'lamb', 'oveja', 'sheep', 'sonido']",669872,data/collections/barnyard/sounds/669872_8392567-hq.ogg
186,13523 young sheep baa,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,"['baa', 'bleat', 'farm', 'lamb', 'sheep']",812192,data/collections/barnyard/sounds/812192_321967-hq.ogg
187,sheep 2.mp3,esperar,http://creativecommons.org/publicdomain/zero/1.0/,"['baa', 'baaa', 'bleat', 'goat', 'lamb', 'male', 'man', 'sheep']",171151,data/collections/barnyard/sounds/171151_377731-hq.ogg
188,sheep 3.mp3,esperar,http://creativecommons.org/publicdomain/zero/1.0/,"['baa', 'bleat', 'goat', 'lamb', 'male', 'man', 'sheep']",171149,data/collections/barnyard/sounds/171149_377731-hq.ogg
189,Sheep baa,Chipsplease,http://creativecommons.org/publicdomain/zero/1.0/,"['Sheep', 'animal', 'animals', 'baa', 'farm', 'frog', 'noise']",669765,data/collections/barnyard/sounds/669765_14629129-hq.ogg
190,sheep 1,esperar,http://creativecommons.org/publicdomain/zero/1.0/,"['baa', 'bleat', 'female', 'goat', 'lamb', 'maa', 'sheep', 'woman']",171152,data/collections/barnyard/sounds/171152_377731-hq.ogg
191,sqeeeek_sheep.wav,sqeeeek,http://creativecommons.org/publicdomain/zero/1.0/,"['baa', 'bleat', 'bleating', 'cattle', 'farm', 'goat', 'sheep', 'single']",237103,data/collections/barnyard/sounds/237103_4277312-hq.ogg
192,2 balar después de comer.wav.wav,Julalvr,http://creativecommons.org/publicdomain/zero/1.0/,"['baa', 'lambs', 'sheep']",429884,data/collections/barnyard/sounds/429884_8351834-hq.ogg
193,sheep bleats 009.wav,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"['baa', 'bah', 'bleat', 'bleating', 'sheep']",515881,data/collections/barnyard/sounds/515881_1648170-hq.ogg
194,Sheep - Several Sheep Bleating,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,"['baa', 'bleat', 'farm', 'livestock', 'sheep']",847403,data/collections/barnyard/sounds/847403_15895934-hq.ogg
195,sheep bleats 03 160830_0957.wav,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"['baa', 'bah', 'bleat', 'bleating', 'goat', 'sheep']",365408,data/collections/barnyard/sounds/365408_1648170-hq.ogg
196,goat.mp3,saha213131,http://creativecommons.org/publicdomain/zero/1.0/,"['baa', 'bah', 'bleat', 'bleating', 'farm', 'goat']",683259,data/collections/barnyard/sounds/683259_14040168-hq.ogg
197,C4 G lgf goat singl.melo.wav,beagle007,http://creativecommons.org/publicdomain/zero/1.0/,"['Bleating', 'female', 'field', 'goat', 'kid', 'recording']",253871,data/collections/barnyard/sounds/253871_4690538-hq.ogg
198,1202_goat.wav,reinsamba,https://creativecommons.org/licenses/by/4.0/,"['bleat', 'bleating', 'countryside', 'farm', 'goat', 'ringtone', 'sonokids-omni']",57794,data/collections/barnyard/sounds/57794_18799-hq.ogg
199,C4 G lgf goast trio2.melo.wav,beagle007,http://creativecommons.org/publicdomain/zero/1.0/,"['A', 'field', 'goats', 'kid', 'recording', 'trio']",253870,data/collections/barnyard/sounds/253870_4690538-hq.ogg
200,"Goats - Billy in Rut, Take 4",TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,"['barn', 'barnyard', 'billy', 'bleat', 'farm', 'goat', 'rut']",866773,data/collections/barnyard/sounds/866773_15895934-hq.ogg
201,Horse In Harness,Thimblerig,https://creativecommons.org/licenses/by/4.0/,"['barn', 'bridle', 'hoof', 'hooves', 'horse', 'jingle', 'pony', 'saddle', 'whicker', 'whinny']",642555,data/collections/barnyard/sounds/642555_9573665-hq.ogg
202,Horse Nicker 2.wav,GoodListener,https://creativecommons.org/licenses/by/4.0/,"['barn', 'farm', 'horse', 'nicker', 'pony', 'whinny']",322449,data/collections/barnyard/sounds/322449_5033007-hq.ogg
203,Horse Neighing OWI,Gingerhoney,https://creativecommons.org/licenses/by-nc/4.0/,"['OWI', 'horse', 'horses', 'neigh', 'stable', 'whinny']",655262,data/collections/barnyard/sounds/655262_13726802-hq.ogg
204,Reverse_Horse_Neigh 01.wav,n_audioman,https://creativecommons.org/licenses/by/4.0/,"['Horse', 'Reverse', 'Whinnie']",321697,data/collections/barnyard/sounds/321697_3554699-hq.ogg
205,horse neigh shortened.wav,shadoWisp,http://creativecommons.org/publicdomain/zero/1.0/,"['edit', 'horse', 'short', 'whinny']",269571,data/collections/barnyard/sounds/269571_4564240-hq.ogg
206,Horse Whinny 1.wav,GoodListener,https://creativecommons.org/licenses/by/4.0/,"['barn', 'horse', 'stable', 'whinny']",322445,data/collections/barnyard/sounds/322445_5033007-hq.ogg
207,"Horse Whinny, Close, A.wav",InspectorJ,https://creativecommons.org/licenses/by/4.0/,"['Call', 'Calling', 'Horse', 'Horses', 'Neigh', 'Neighing', 'Pony', 'Whinny', 'Whinnying', 'call', 'calling', 'horse', 'horses', 'neigh', 'neighing', 'pony', 'whinny', 'whinnying']",419231,data/collections/barnyard/sounds/419231_5121236-hq.ogg
208,Horse_Neigh 02.wav,n_audioman,https://creativecommons.org/licenses/by/4.0/,"['Horse', 'Whinny', 'neigh']",321957,data/collections/barnyard/sounds/321957_3554699-hq.ogg
209,Demonic horse whinny sound effect,Mastersoundboy2005,http://creativecommons.org/publicdomain/zero/1.0/,"['Creature', 'Demon', 'Horse', 'Whinny']",769937,data/collections/barnyard/sounds/769937_13999124-hq.ogg
210,Horse,poodaddy69,http://creativecommons.org/publicdomain/zero/1.0/,"['barn', 'farm', 'horse', 'horses', 'neigh', 'pony', 'whinny']",521246,data/collections/barnyard/sounds/521246_8923841-hq.ogg
211,Pony_neigh,snapssound,https://creativecommons.org/licenses/by/4.0/,"['horse', 'neigh', 'pony', 'whinny']",751205,data/collections/barnyard/sounds/751205_9771749-hq.ogg
212,Mules - Mule; Neigh and Short Bray,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,"['barnyard', 'bray', 'farm', 'hybrid', 'mule', 'neigh', 'whinny']",856360,data/collections/barnyard/sounds/856360_15895934-hq.ogg
213,OwlHoot(clean).wav,musicmasta1,http://creativecommons.org/licenses/by-nc/3.0/,"['Hoot', 'NoiseRemoval', 'Owl']",251937,data/collections/barnyard/sounds/251937_2289882-hq.ogg
214,owl_hooting_000102_0145S3 002-070 000-002 068-074.wav,Gerent,http://creativecommons.org/publicdomain/zero/1.0/,"['hoot', 'hooting', 'owl']",558396,data/collections/barnyard/sounds/558396_556505-hq.ogg
215,Owl.wav,Johnc,http://creativecommons.org/licenses/sampling+/1.0/,"['animal', 'atmospheric', 'bird', 'effect', 'ghostly', 'haunted-house', 'hooting', 'owl', 'reaktor', 'scary', 'synthesised']",20684,data/collections/barnyard/sounds/20684_57750-hq.ogg
216,owl hooting,mokasza,https://creativecommons.org/licenses/by/4.0/,"['avian', 'bird', 'call', 'coo', 'deep', 'eerie', 'effect', 'forest', 'haunting', 'hoot', 'hooting', 'hunting', 'mysterious', 'nature', 'night', 'nocturnal', 'owl', 'resonant', 'solitary', 'sound', 'vocalization', 'who', 'wildlife', 'wise', 'woods']",810336,data/collections/barnyard/sounds/810336_17437502-hq.ogg
217,SamyeLing01311_OwlHoot2.aif,MacFerret_20,https://creativecommons.org/licenses/by-nc/4.0/,"['Ling', 'OWl', 'Samye', 'Tawny', 'Twoo']",205598,data/collections/barnyard/sounds/205598_2587501-hq.ogg
218,Hoot_2.wav,deleted_user_2104797,http://creativecommons.org/publicdomain/zero/1.0/,"['hoot', 'hooting', 'owl']",164652,data/collections/barnyard/sounds/164652_2104797-hq.ogg
219,"Birds of Prey - Great Horned Owl Hooting; Distant, Reverberant",TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,"['forest', 'great-horned-owl', 'halloween', 'hoot', 'nature', 'night', 'owl', 'reverb', 'reverberant', 'spooky']",863463,data/collections/barnyard/sounds/863463_15895934-hq.ogg
220,OohOoh,AlexisAndrews,http://creativecommons.org/publicdomain/zero/1.0/,"['hoot', 'hooting', 'owl', 'owls']",828066,data/collections/barnyard/sounds/828066_17908324-hq.ogg
